vehicle_id,origin,destination
89798,64411,88242
89799,95115,30803
89800,37261,39720
89801,84131,41847
89802,41247,72505
89803,47079,30385
89804,50620,50071
89805,81239,94741
89806,75552,52847
89807,74079,30491
89808,54223,74075
89809,94507,73645
89810,40011,91503
89811,61201,34471
89812,84394,86728
89813,43152,88391
89814,69944,30390
89815,62809,84136
89816,27308,76542
89817,80779,40329
89818,24722,81703
89819,44391,45489
89820,32690,76057
89821,54334,76163
89822,68339,80729
89823,51917,93067
89824,45073,80183
89825,119999,42390
89826,6404,39979
89827,88242,35518
89828,98458,54804
89829,6894,77746
89830,87368,43910
89831,102509,54474
89832,84246,96561
89833,30212,76740
89834,67041,94722
89835,50690,92168
89836,51203,31861
89837,55989,84377
89838,42919,51198
89839,51672,47157
89840,63416,82407
89841,44352,38768
89842,90837,50479
89843,87091,46926
89844,66919,80141
89845,81388,74502
89846,6622,71122
89847,91312,89644
89848,44006,79977
89849,14849,37856
89850,85596,32916
89851,87866,48193
89852,54078,77976
89853,85160,72864
89854,47139,86656
89855,68012,88295
89856,67444,71067
89857,75783,72457
89858,49946,41544
89859,39665,31159
89860,24728,96834
89861,50132,54377
89862,82862,80826
89863,92710,44696
89864,72923,41704
89865,43571,52755
89866,46057,34732
89867,54503,38003
89868,67151,47784
89869,44157,85719
89870,43290,74927
89871,38084,73790
89872,27378,77371
89873,68013,51554
89874,76821,93964
89875,44210,94458
89876,32584,35533
89877,70016,45132
89878,38869,46779
89879,84437,47813
89880,40519,90857
89881,63999,98337
89882,87247,49463
89883,30533,72881
89884,68815,32045
89885,96968,40747
89886,94722,77705
89887,76560,32662
89888,28363,72113
89889,48323,92900
89890,48332,49371
89891,91090,89248
89892,51671,90448
89893,50620,45702
89894,30478,73852
89895,46478,45917
89896,63663,84557
89897,46656,91533
89898,116019,54059
89899,31972,32497
89900,39268,75979
89901,46351,32691
89902,87984,37621
89903,34164,86579
89904,24858,86323
89905,89239,118488
89906,43608,41284
89907,93928,51976
89908,65674,46341
89909,53589,92830
89910,67281,84704
89911,88747,31998
89912,77974,37163
89913,24774,82157
89914,54944,52947
89915,78227,80114
89916,88200,43096
89917,33399,52261
89918,102303,87283
89919,39209,90652
89920,75791,89438
89921,53623,43448
89922,64135,43867
89923,53297,30134
89924,92315,36815
89925,90044,75740
89926,54030,77718
89927,120039,31874
89928,42835,40768
89929,73109,74690
89930,96012,83600
89931,82907,88056
89932,84956,45146
89933,32002,41288
89934,82386,89679
89935,44321,54099
89936,92872,32001
89937,7134,37131
89938,33140,39934
89939,66260,98006
89940,10435,72886
89941,30579,71150
89942,82661,93171
89943,33519,46775
89944,41947,33885
89945,88189,78744
89946,99492,75346
89947,88509,88959
89948,37264,82542
89949,46241,55702
89950,48408,51726
89951,66920,43193
89952,37245,36942
89953,32157,73150
89954,82456,51680
89955,52635,49205
89956,96278,75002
89957,26302,48212
89958,47722,75454
89959,102391,48228
89960,32031,38121
89961,46101,53674
89962,97603,90101
89963,86027,46597
89964,60556,49890
89965,42477,93860
89966,33915,29988
89967,83696,32383
89968,46585,95423
89969,90490,93087
89970,72873,54616
89971,11261,35230
89972,15880,35471
89973,73219,71601
89974,33224,77751
89975,51901,80638
89976,99143,37292
89977,98627,86433
89978,52773,78969
89979,72357,30235
89980,60775,98505
89981,83586,51600
89982,72512,78961
89983,9763,44662
89984,87984,33918
89985,48445,70716
89986,85950,86308
89987,49483,81212
89988,54566,41704
89989,94893,98639
89990,38155,79363
89991,56472,75377
89992,52922,80254
89993,64927,97103
89994,52159,82037
89995,60041,32809
89996,95848,77746
89997,35448,49958
89998,73727,89779
89999,86740,97426
90000,30479,78966
90001,38104,93236
90002,38539,33360
90003,4750,38270
90004,69108,81388
90005,42887,33936
90006,88418,54171
90007,49642,84514
90008,98158,38440
90009,22732,75871
90010,90142,73493
90011,93943,79841
90012,73421,37001
90013,45183,48212
90014,69760,72496
90015,78227,75569
90016,84635,48568
90017,56975,89037
90018,11010,89960
90019,49098,32748
90020,93781,87957
90021,34243,40081
90022,93981,46350
90023,92124,74878
90024,43355,46378
90025,34305,75529
90026,88908,98645
90027,84891,44414
90028,15125,88107
90029,44389,53285
90030,54692,43544
90031,76626,47239
90032,70200,44406
90033,92069,35980
90034,33232,44398
90035,71482,72289
90036,65796,76462
90037,49495,54747
90038,47813,93944
90039,14902,31444
90040,58738,30831
90041,33181,46960
90042,76982,31370
90043,1793,45702
90044,6919,40000
90045,87048,30262
90046,96638,77272
90047,96976,38140
90048,28707,73775
90049,67528,49506
90050,69900,80395
90051,96911,32031
90052,102509,92394
90053,23632,40432
90054,84181,84800
90055,94197,72863
90056,78448,84799
90057,44237,45190
90058,63807,76607
90059,86476,72003
90060,43608,91549
90061,76627,80469
90062,92067,38274
90063,89551,33677
90064,74078,54565
90065,51834,52675
90066,81685,54604
90067,47563,33483
90068,72496,54204
90069,52174,30236
90070,98500,45932
90071,24135,47029
90072,81800,84379
90073,63858,74616
90074,63807,98754
90075,37805,50071
90076,46732,40826
90077,96800,86149
90078,52922,51129
90079,49135,90142
90080,68836,47232
90081,41568,87449
90082,25609,75727
90083,26171,85536
90084,31829,87275
90085,26290,53730
90086,63672,32293
90087,86371,32976
90088,25474,91674
90089,96830,41138
90090,53761,54026
90091,87980,88991
90092,46788,43211
90093,87491,85678
90094,46123,78961
90095,74237,40340
90096,34533,86323
90097,78603,51301
90098,56939,95000
90099,51774,52356
90100,96530,50733
90101,52270,46844
90102,13962,81388
90103,96626,48540
90104,5206,53048
90105,36245,38065
90106,7118,32499
90107,43604,49440
90108,85906,99469
90109,45891,73519
90110,49146,43211
90111,92723,85532
90112,25391,92708
90113,97143,93004
90114,76294,36888
90115,47548,35869
90116,12968,74343
90117,43321,74887
90118,37702,74079
90119,62917,36249
90120,36694,87332
90121,93001,75970
90122,60049,83388
90123,34826,98348
90124,90643,72001
90125,32784,96561
90126,80948,36046
90127,54949,95010
90128,14285,96571
90129,75376,76066
90130,85616,45189
90131,33153,48400
90132,84452,74816
90133,95171,73228
90134,39099,44414
90135,85204,39412
90136,97290,36051
90137,92470,31029
90138,53536,90914
90139,91432,81515
90140,23319,72869
90141,33761,51542
90142,106712,97508
90143,96677,88048
90144,88422,67410
90145,29696,73063
90146,75296,43437
90147,64757,47221
90148,93937,48568
90149,64874,40608
90150,118796,77976
90151,81078,48614
90152,64406,81211
90153,23204,32868
90154,64116,41110
90155,97277,72855
90156,97969,35046
90157,91164,75656
90158,64897,96235
90159,37924,49454
90160,49495,44660
90161,80592,62229
90162,31905,53882
90163,63594,98909
90164,78123,99246
90165,38974,48568
90166,29654,52221
90167,46776,88431
90168,38508,75962
90169,30236,75104
90170,54339,40259
90171,100832,35534
90172,90895,72755
90173,82880,95090
90174,98040,35937
90175,85284,30804
90176,79363,43935
90177,6894,33854
90178,51140,37541
90179,52250,50138
90180,37843,80607
90181,95604,80114
90182,27073,70678
90183,75783,32916
90184,14239,49114
90185,23609,92178
90186,43511,37511
90187,11935,33787
90188,45250,93969
90189,45707,49034
90190,17340,75443
90191,91841,89433
90192,91497,85807
90193,90133,94156
90194,80659,33885
90195,100359,35897
90196,118699,42579
90197,91774,81555
90198,81826,38539
90199,8682,94485
90200,67494,54307
90201,28909,84487
90202,62997,31861
90203,56527,32426
90204,73219,96258
90205,80492,39492
90206,33676,38620
90207,61368,76293
90208,93457,38679
90209,33222,48268
90210,95115,76040
90211,25337,74887
90212,49014,98794
90213,56472,31645
90214,110070,81629
90215,78275,52252
90216,54203,80245
90217,10146,93940
90218,65786,30808
90219,71697,50948
90220,46730,44278
90221,92560,70863
90222,57801,78237
90223,100092,79434
90224,62955,30431
90225,117474,90200
90226,72340,82302
90227,76523,67135
90228,28990,31796
90229,35620,42565
90230,87120,71059
90231,51901,75578
90232,88795,99418
90233,43502,84921
90234,59058,94724
90235,54351,31168
90236,94316,30181
90237,106760,31424
90238,14420,95729
90239,31931,46101
90240,49371,38207
90241,94482,45943
90242,98498,93873
90243,95171,52284
90244,112083,77100
90245,94869,52820
90246,58510,77023
90247,39631,43211
90248,84208,84963
90249,100354,36372
90250,42759,32691
90251,35058,39201
90252,39092,89981
90253,119999,41631
90254,57786,82442
90255,25871,83898
90256,31788,52264
90257,8058,82360
90258,55686,81646
90259,91458,31424
90260,56289,48567
90261,85067,31444
90262,42680,51722
90263,38551,53920
90264,26861,93874
90265,47857,74609
90266,48986,88337
90267,93741,51575
90268,73761,23574
90269,96290,37849
90270,92104,53943
90271,44818,28081
90272,94329,74701
90273,81142,75193
90274,24307,88586
90275,88586,45132
90276,11935,76541
90277,103003,89842
90278,26181,90824
90279,92643,33090
90280,46064,37284
90281,42952,33091
90282,87979,75596
90283,56472,48065
90284,93626,88242
90285,88354,102630
90286,84700,98822
90287,41794,74663
90288,34985,71352
90289,59233,83586
90290,46779,80164
90291,68084,47456
90292,74704,84679
90293,46053,74159
90294,41395,47029
90295,72099,93606
90296,46053,46964
90297,37854,41130
90298,27026,97547
90299,63411,35982
90300,90046,39720
90301,87514,34598
90302,89906,49744
90303,91558,97380
90304,83027,73320
90305,7665,47772
90306,64909,44591
90307,82647,53440
90308,95503,47580
90309,90338,46844
90310,43906,79272
90311,52537,48056
90312,88869,93211
90313,51568,72860
90314,63065,72882
90315,45902,42087
90316,51847,47682
90317,50242,52440
90318,94495,52215
90319,84327,84553
90320,119073,95423
90321,63411,36481
90322,75443,54532
90323,76738,72363
90324,4597,80503
90325,95955,40104
90326,51204,73294
90327,50521,33305
90328,86377,84943
90329,51430,78459
90330,46732,78420
90331,116559,78238
90332,89105,89437
90333,93291,79039
90334,44269,32891
90335,82647,52568
90336,88974,85811
90337,93947,44124
90338,40112,48409
90339,91981,45870
90340,9934,72419
90341,45287,93892
90342,39536,90554
90343,50843,71857
90344,60006,40378
90345,84042,86323
90346,42952,93694
90347,39335,76139
90348,26475,45367
90349,96042,35834
90350,39438,39812
90351,98321,33666
90352,88107,115920
90353,85437,93211
90354,86103,96677
90355,116080,84514
90356,73504,52922
90357,44630,43935
90358,93774,95866
90359,52074,96530
90360,80966,48345
90361,66189,84643
90362,29357,54212
90363,66317,85875
90364,52157,48425
90365,42566,82288
90366,28886,73792
90367,86011,88505
90368,99047,79744
90369,49250,96599
90370,107895,84734
90371,100362,75381
90372,34815,53428
90373,81346,99557
90374,47816,94920
90375,95086,77157
90376,25603,92861
90377,47030,72343
90378,33327,47903
90379,69408,36046
90380,93426,90071
90381,39099,72738
90382,30579,52537
90383,81964,98889
90384,89607,85897
90385,42759,40616
90386,85112,77390
90387,97547,51301
90388,91090,54764
90389,99716,72618
90390,51374,34800
90391,49746,76120
90392,68457,47029
90393,43243,93067
90394,50484,72355
90395,42697,47915
90396,53414,29985
90397,45936,96561
90398,25346,91163
90399,11474,83959
90400,92778,37539
90401,16021,51417
90402,43594,92663
90403,34850,99062
90404,80948,43548
90405,93873,37660
90406,67493,52242
90407,55066,47270
90408,96290,74936
90409,91653,51636
90410,57725,98933
90411,67872,90201
90412,76627,42073
90413,65858,82485
90414,6547,35519
90415,68065,98850
90416,45109,95417
90417,48994,47030
90418,62927,39852
90419,54133,78794
90420,99716,71394
90421,39649,70929
90422,84173,90454
90423,72881,36467
90424,89292,90864
90425,88912,94724
90426,53139,47429
90428,60094,75397
90429,82310,88587
90430,77293,77653
90431,98605,33064
90432,41188,49205
90433,65491,42919
90434,78940,39726
90435,119902,32435
90436,92289,70929
90437,80234,94488
90438,32002,33091
90439,52058,76100
90440,6958,83586
90441,73397,92711
90442,8235,72414
90443,70180,70921
90444,48230,73810
90445,45867,86830
90446,79513,30717
90447,81069,33354
90448,50980,84811
90449,48300,84489
90450,57783,97339
90451,44006,34455
90452,50071,53943
90453,57598,53066
90454,23579,39611
90455,99315,31290
90456,16271,35046
90457,86263,35981
90458,33153,31624
90459,43166,84381
90460,49146,83549
90461,84375,32429
90462,93949,76653
90463,32839,72886
90464,47066,40774
90465,68102,77208
90466,77067,76740
90467,118699,93944
90468,37865,38657
90469,50380,93176
90470,90175,30039
90471,48504,78532
90472,68102,47072
90473,79363,50124
90474,94747,95812
90475,94575,47657
90476,97277,38288
90477,60827,75322
90478,88107,46350
90479,90853,98101
90480,30510,54101
90481,97157,52214
90482,38864,49539
90483,88418,81804
90484,97735,93944
90485,102704,31821
90486,97660,84536
90487,96620,96571
90488,23168,39209
90489,48517,78676
90490,93581,82337
90491,50983,73238
90492,67907,39781
90493,68339,79303
90494,63883,47586
90495,30479,44650
90496,53526,98363
90497,57786,78719
90498,63618,33382
90499,41293,37660
90500,46692,75706
90501,45822,75871
90502,97287,88586
90503,86875,74323
90504,37991,78216
90505,76897,71994
90506,84920,77882
90507,98966,80604
90508,44275,45701
90509,48841,72480
90510,44866,51505
90511,88871,93673
90512,117199,72603
90513,78542,33398
90514,85807,53545
90515,12140,95423
90516,77544,80394
90517,90321,99165
90518,45994,76195
90519,99165,68053
90520,32598,46965
90521,23976,47447
90522,39092,43089
90523,80988,36675
90524,23495,30452
90525,47232,86548
90526,91611,43051
90527,80826,79113
90528,84680,94718
90529,89402,88567
90530,67410,79705
90531,97089,46819
90532,75874,84824
90533,72855,38818
90534,30484,48975
90535,29012,31716
90536,23140,71207
90537,78101,45426
90538,75791,46592
90539,33904,39209
90540,50581,52409
90541,97690,77110
90542,45407,41107
90543,32554,54496
90544,65697,95527
90545,85206,90065
90546,84887,98909
90547,31469,75175
90548,79512,98006
90549,1241,39395
90550,97174,81652
90551,42877,43048
90552,84422,94769
90553,41627,43604
90554,100728,73354
90555,94951,51917
90556,69901,88414
90557,38096,34267
90558,41288,30615
90559,1110,98787
90560,24986,34479
90561,84077,37672
90562,80233,96184
90563,44304,73308
90564,26905,99306
90565,35571,53733
90566,28096,79993
90567,71029,37849
90568,30379,49240
90569,58234,30937
90570,68013,86760
90571,65996,90065
90572,78969,38206
90573,50509,72512
90574,79847,63855
90575,15562,71950
90576,94769,48398
90577,84855,42672
90578,23705,31841
90579,72855,43515
90580,84709,96443
90581,15648,42577
90582,87875,39885
90583,12782,84924
90584,44275,38447
90585,43321,72986
90586,99325,46606
90587,79922,78448
90588,96931,37660
90589,85800,48419
90590,32944,75871
90591,107617,78969
90592,47022,74972
90593,92289,30403
90594,85496,80858
90595,28917,86143
90596,84379,99316
90597,45891,32234
90598,46888,37292
90599,42516,33909
90600,27978,73192
90601,80812,23675
90602,87303,47771
90603,36919,86739
90604,45174,32868
90605,32857,77539
90606,35469,78641
90607,67595,34218
90608,24891,33687
90609,61774,35033
90610,98291,93969
90611,41621,89837
90612,91009,77544
90613,86220,38183
90614,54660,31731
90615,84555,84356
90616,84380,78420
90617,62408,47915
90618,27069,79987
90619,25607,73764
90620,41596,97603
90621,107519,74534
90622,76627,37434
90623,82476,37733
90624,47722,38511
90625,48944,71771
90626,57288,45407
90627,67750,37131
90628,36930,92846
90629,46541,47980
90630,88936,47682
90631,44082,38511
90632,51844,45412
90633,77303,50670
90634,49301,31784
90635,90075,51481
90636,77052,43218
90637,94532,36574
90638,46924,94981
90639,30124,37176
90640,29222,50484
90641,49649,48842
90642,97258,30235
90643,115248,44915
90644,97202,48756
90645,92069,47396
90646,33140,72812
90647,15125,49735
90648,80512,53733
90649,72888,79841
90650,45936,42392
90651,98639,37163
90652,88660,77394
90653,85880,90893
90654,94622,45723
90655,50733,72216
90656,48193,31303
90657,44690,48540
90658,89094,93179
90659,99685,52163
90660,47801,96913
90661,76644,45093
90662,62019,84688
90663,27666,52728
90664,76898,96755
90665,81734,40307
90666,42213,30434
90667,75577,97926
90668,95915,47659
90669,80974,40885
90670,1232,37981
90671,48278,30795
90672,34115,81631
90673,42740,87984
90674,64122,84483
90675,54802,74669
90676,97713,40492
90677,87210,85208
90678,78436,97590
90679,84608,48540
90680,56229,95742
90681,60387,71779
90682,96662,38273
90683,43478,51005
90684,67743,32692
90685,65165,77531
90686,11326,37235
90687,93244,56311
90688,53341,44754
90689,88631,42047
90690,56312,90853
90691,97551,30418
90692,86830,62737
90693,67439,50677
90694,44243,88590
90695,50804,30786
90696,73729,72827
90697,58437,53448
90698,24655,48901
90699,97529,92639
90700,112120,52568
90701,117085,30736
90702,89906,85867
90703,34880,70940
90704,53947,45432
90705,81021,53545
90706,112495,95086
90707,84950,30236
90708,45771,78216
90709,51121,37296
90710,78570,31808
90711,100458,73950
90712,38091,77401
90713,94067,32153
90714,90971,74813
90715,120028,52634
90716,38658,89328
90717,15136,40243
90718,32597,51927
90719,85196,98787
90720,96636,73371
90721,31479,84931
90722,54498,86829
90723,27149,33922
90724,91363,95304
90725,77238,49602
90726,84216,78028
90727,29038,91353
90728,30429,86681
90729,48545,47586
90730,35548,32840
90731,45906,82187
90732,60576,96818
90733,42753,32118
90734,96031,46844
90735,46732,30125
90736,11964,74098
90737,52635,47423
90738,40869,33922
90739,85310,71751
90740,75440,43563
90741,52683,43793
90742,42205,80633
90743,49423,54533
90744,44417,84860
90745,47561,43320
90746,48228,22776
90747,38063,30422
90748,73928,23725
90749,84609,53312
90750,60026,33405
90751,94221,97764
90752,46218,88586
90753,51839,53246
90754,93426,93808
90755,55853,34960
90756,87978,51198
90757,49866,72796
90758,64852,42021
90759,78557,33814
90760,65662,45701
90761,30617,88142
90762,40768,82461
90763,27972,96995
90764,8637,72092
90765,63154,54555
90766,45049,39629
90767,96006,79039
90768,89742,31560
90769,72018,71124
90770,51875,78759
90771,109542,42408
90772,39218,54616
90773,84953,42132
90774,85912,90798
90775,110407,96233
90776,102132,33826
90777,31555,77294
90778,63888,54576
90779,58210,95010
90780,77976,96235
90781,78608,41905
90782,90427,36807
90783,33923,12900
90784,98506,86775
90785,48228,39695
90786,52743,45375
90787,81032,92997
90788,40070,92888
90789,102868,95309
90790,87501,53246
90791,116019,71438
90792,46732,88587
90793,46627,96802
90794,37806,33673
90795,24497,90147
90796,69175,71113
90797,67240,37922
90798,44417,46515
90800,90041,34815
90801,51202,43490
90802,86370,39172
90803,54235,78421
90804,102391,93224
90805,45286,81007
90806,32634,38121
90807,88832,42825
90808,44659,38245
90809,6699,98751
90810,61251,81656
90811,58478,31658
90812,93524,89189
90813,30454,84742
90814,71403,70991
90815,79505,29984
90816,88774,74159
90817,94523,47201
90818,65510,70682
90819,93979,75382
90820,46733,72869
90821,51799,51555
90822,81117,39733
90823,46200,82630
90824,53597,32530
90825,94710,48547
90826,75741,52324
90827,78869,45027
90828,72600,44268
90829,47801,80632
90830,38104,35448
90831,62995,75601
90832,7959,49034
90833,40561,49097
90834,96440,45891
90835,35937,43761
90836,85496,72509
90837,88106,52123
90838,44550,38265
90839,88587,90796
90840,51121,50411
90841,84035,73016
90842,98976,75641
90843,104406,36578
90844,90487,73067
90845,45994,52635
90846,76644,74964
90847,75702,95435
90848,32789,62406
90849,47561,31806
90850,4693,35499
90851,84329,72043
90852,60559,47064
90853,72753,76626
90854,7344,53364
90855,93001,98380
90856,51278,44661
90857,82085,79921
90858,73326,25427
90859,49798,47281
90860,100089,85743
90861,84377,74078
90862,72748,50132
90863,84626,74306
90864,45522,72535
90865,74647,86655
90866,16125,53203
90867,94200,46526
90868,33527,81657
90869,51102,52635
90870,33139,93080
90871,50072,27072
90872,47093,44840
90873,53733,88717
90874,93029,77015
90875,26676,45755
90876,85496,78728
90877,36534,45796
90878,94165,85712
90879,30795,43619
90880,44224,41129
90881,35517,78244
90882,89944,78420
90883,34180,94362
90884,119990,77023
90885,51165,30438
90886,43537,72100
90887,48137,84600
90888,41522,45227
90889,42759,53310
90890,84370,84605
90891,84688,72003
90892,51833,87122
90893,12665,81571
90894,49186,72855
90895,23578,35385
90896,24774,93856
90897,49445,52215
90898,92483,86811
90899,84609,32954
90900,63298,77293
90901,80948,30379
90902,29968,38001
90903,95487,98241
90904,93426,78977
90905,52073,38736
90906,52058,52635
90907,90150,72532
90908,52073,86046
90909,86727,91164
90910,49631,95417
90911,28930,90066
90912,43229,49241
90913,30656,38552
90914,77703,23553
90915,24737,89433
90916,33595,78607
90917,7390,88390
90918,50848,41637
90919,15607,74939
90920,97954,81823
90921,115688,71378
90922,48466,89637
90923,77334,98827
90924,93781,95010
90925,91164,41856
90926,40615,51818
90927,44534,98030
90928,35025,92838
90929,47812,81685
90930,43063,88431
90931,66544,34696
90932,96191,53834
90933,35033,92752
90934,46056,90349
90935,47582,40606
90936,42996,85868
90937,81224,36685
90938,60202,95964
90939,94211,88457
90940,97053,46980
90941,73073,30134
90942,87048,75871
90943,38985,91461
90944,28499,38169
90945,91164,90044
90946,47802,79698
90947,38248,79363
90948,48153,78869
90949,74237,32538
90950,100420,81315
90951,46579,90544
90952,24092,40372
90953,85109,88309
90954,49602,42911
90955,82678,84940
90956,99570,80431
90957,24305,30224
90958,63426,39394
90959,95723,78966
90960,100728,53882
90961,53611,76316
90962,94630,70726
90963,115703,30314
90964,98361,35211
90965,49089,79976
90966,78857,37628
90967,89662,73006
90968,85012,77970
90969,105866,87234
90970,49121,86218
90971,79957,43914
90972,90662,51985
90973,9642,92979
90974,30612,43934
90975,52985,78966
90976,54338,48199
90977,63888,77276
90978,96208,93873
90979,46029,42643
90980,50132,92988
90981,33909,96616
90982,78163,99165
90983,100872,38014
90984,76866,75490
90985,98623,47816
90986,46504,47454
90987,81714,92395
90988,39241,51818
90989,13712,85771
90990,43453,78977
90991,54263,47233
90992,38049,54345
90993,57841,96111
90994,39617,38245
90995,86496,35527
90996,97471,49371
90997,96925,76067
90998,95532,48195
90999,56296,32851
91000,89605,39912
91001,50558,75190
91002,94592,75384
91003,69409,45483
91004,91256,46925
91005,53292,34230
91006,65890,45893
91007,119019,75066
91008,44803,96184
91009,95115,48220
91010,102934,75109
91011,53947,39751
91012,87984,79852
91013,91458,77303
91014,50028,53709
91015,35923,31796
91016,77718,79419
91017,46718,42913
91018,69981,45893
91019,63597,96116
91020,77976,98517
91021,65958,32935
91022,50588,36229
91023,74827,48153
91024,37957,42697
91025,48303,31310
91026,79360,89427
91027,15524,78786
91028,35937,74927
91029,63031,47104
91030,53285,42993
91031,88795,31806
91032,89439,74803
91033,86293,54544
91034,36639,30971
91035,53087,91112
91036,83698,75596
91037,23553,91377
91038,92120,96033
91039,50627,89049
91040,72189,79744
91041,88682,31579
91042,79356,97028
91043,86084,39205
91044,81732,49649
91045,36920,53306
91046,76635,93644
91047,36639,89631
91048,31369,94947
91049,14954,47818
91050,38952,36152
91051,70348,53658
91052,44984,33663
91053,80994,84866
91054,77814,47415
91055,31964,33682
91056,26407,84481
91057,51345,52742
91058,87918,99130
91059,68195,48406
91060,84066,46433
91061,100728,31716
91062,62019,52634
91063,84451,82612
91064,39567,32868
91065,118695,51301
91066,50937,84489
91067,119741,44469
91068,45609,46122
91069,87887,31959
91070,63422,40944
91071,103758,94408
91072,47232,88027
91073,43616,84487
91074,42759,73811
91075,17307,50147
91076,26386,96571
91077,52215,50779
91078,75111,38121
91079,98101,96818
91080,52563,78909
91081,96233,45870
91082,56312,35045
91083,44619,96560
91084,45818,80800
91085,15535,96461
91086,103669,33270
91087,32863,97503
91088,42835,53932
91089,25593,48455
91090,34415,38084
91091,68457,47904
91092,42102,53428
91093,47102,96012
91094,57711,73350
91095,12132,36850
91096,95610,92972
91097,70078,34357
91098,81965,10919
91099,96005,86764
91100,39912,95708
91101,76944,40432
91102,69376,70843
91103,92104,81705
91104,74695,41260
91105,25666,74874
91106,97083,35354
91107,104858,78966
91108,86728,30448
91109,51722,72708
91110,87928,45599
91111,86891,31847
91112,41742,74668
91113,34815,93612
91114,59563,36696
91115,90627,52635
91116,85954,45490
91117,26986,32134
91118,46298,73164
91119,89876,96895
91120,67151,90339
91121,44417,98288
91122,43766,24882
91123,38508,88418
91124,81674,47801
91125,54504,44590
91126,93263,73817
91127,51430,43491
91128,96986,48228
91129,100838,72760
91130,79879,70930
91131,37805,33466
91132,49210,72091
91133,92088,39720
91134,65851,73371
91135,51263,70929
91136,40518,33103
91137,23104,98179
91138,95553,41908
91139,104339,75334
91140,85196,52432
91141,46006,49818
91142,73714,13936
91143,84295,96404
91144,11475,71029
91145,97280,39631
91146,41178,72751
91147,32889,41114
91148,99547,52494
91149,95402,30491
91150,67872,71132
91151,38966,42680
91152,92609,84480
91153,64909,83950
91154,88212,98363
91155,42103,75130
91156,46692,84607
91157,42418,78340
91158,79834,80260
91159,89268,78608
91160,74401,44270
91161,99255,33483
91162,103403,32043
91163,24733,35242
91164,44435,52584
91165,81490,48017
91166,68824,95938
91167,58641,37833
91168,97603,81319
91169,44309,37226
91170,7413,98909
91171,33153,90798
91172,65598,93211
91173,93054,46560
91174,41440,92643
91175,33405,50780
91176,33140,84968
91177,85514,82388
91178,38624,54333
91179,82972,43616
91180,101930,39492
91181,99513,36938
91182,97366,78761
91183,95100,92761
91184,65247,47370
91185,92606,74667
91186,22777,46351
91187,33470,88502
91188,92132,39863
91189,98295,89735
91190,61976,45093
91191,96931,42070
91192,84881,90818
91193,51917,47111
91194,94471,52100
91195,80081,30269
91196,86738,88587
91197,47092,49881
91198,103063,30652
91199,80492,92473
91200,69549,40405
91201,46788,83412
91202,67136,51690
91203,97902,33340
91204,6377,91073
91205,96087,84665
91206,84137,88587
91207,34062,72869
91208,49970,49367
91209,55658,36824
91210,103063,89268
91211,47745,84860
91212,63173,52002
91213,82597,95086
91214,44219,33410
91215,11470,86339
91216,89379,33730
91217,72091,33305
91218,61208,52338
91219,85233,95937
91220,84953,54135
91221,97549,47782
91222,93225,82079
91223,59086,91490
91224,69296,38064
91225,99603,78951
91226,37950,72014
91227,77653,79705
91228,80383,43821
91229,90539,86668
91230,56238,51818
91231,79510,33780
91232,38539,74536
91233,36930,47031
91234,115933,44278
91235,92296,97061
91236,23184,81210
91237,39006,30129
91238,88107,50770
91239,41792,35962
91240,65958,33397
91241,98193,72099
91242,72419,39623
91243,106832,38267
91244,64170,48225
91245,69462,78239
91246,7958,79614
91247,47509,39765
91248,45303,43967
91249,116015,43604
91250,43688,72860
91251,48999,51636
91252,48958,33270
91253,96047,71751
91254,43259,77625
91255,92152,34587
91256,54921,47239
91257,93267,91452
91258,16207,94674
91259,44789,79742
91260,90382,50779
91261,38248,47093
91262,97177,30358
91263,85178,89679
91264,55480,93067
91265,39536,92164
91266,70561,81978
91267,44544,48540
91268,32635,72426
91269,32635,36686
91270,78275,49372
91271,89379,45654
91272,87217,30784
91273,50580,34263
91274,41363,43838
91275,96926,35388
91276,49114,81551
91277,53824,80142
91278,45341,90467
91279,97713,38813
91280,33229,90007
91281,49831,73614
91282,34813,98943
91283,116793,78869
91284,50588,39612
91285,24084,43605
91286,40868,70893
91287,42759,92666
91288,72354,54406
91289,16123,31845
91290,88027,35842
91291,85521,91212
91292,39411,90652
91293,42100,81655
91294,97551,72685
91295,14667,79447
91296,91826,91336
91297,53589,93944
91298,14309,48221
91299,77347,94869
91300,90458,53545
91301,98314,71801
91302,70507,47141
91303,48109,31424
91304,51671,91527
91305,69452,72512
91306,45032,46331
91307,78459,77415
91308,93067,52429
91309,63027,35078
91310,56142,53099
91311,95574,45547
91312,34302,80859
91313,124300,81665
91314,77294,77110
91315,44097,35777
91316,37932,72627
91317,93943,80200
91318,60086,97897
91319,43216,32751
91320,97449,95151
91321,44081,95995
91322,46382,38063
91323,44002,82388
91324,48198,97509
91325,66467,84851
91326,9659,52799
91327,92233,53203
91328,48841,80519
91329,87334,43619
91330,46311,70826
91331,85244,40228
91332,39092,45239
91333,80428,97911
91334,97828,47111
91335,101651,89842
91336,86852,50071
91337,78966,49371
91338,46945,84557
91339,84514,84608
91340,79490,45341
91341,34815,35881
91342,58450,53326
91343,65901,78995
91344,46442,86907
91345,67316,77301
91346,30109,49625
91347,79886,53048
91348,55708,72693
91349,34117,78608
91350,51554,54108
91351,89741,93944
91352,53807,38251
91353,115790,95420
